epoch,lr,train_loss,val_loss,pseudo_dice
478,0.0006,0.3406,0.4342,0.806
479,0.00058,0.3191,0.3948,0.8299
480,0.00055,0.3285,0.4056,0.7965
481,0.00053,0.3363,0.4061,0.8271
482,0.0005,0.3378,0.4055,0.8139
483,0.00048,0.3248,0.3995,0.8197
484,0.00045,0.3163,0.3723,0.8261
485,0.00043,0.3212,0.3373,0.8484
486,0.0004,0.3344,0.4057,0.8144
487,0.00037,0.3235,0.3829,0.7972
488,0.00035,0.3058,0.3819,0.8038
489,0.00032,0.344,0.3738,0.8086
490,0.0003,0.3282,0.4205,0.8218
491,0.00027,0.3055,0.3664,0.8449
492,0.00024,0.3308,0.3952,0.7666
493,0.00021,0.3249,0.3456,0.8351
494,0.00019,0.3084,0.4042,0.8222
495,0.00016,0.3212,0.3652,0.8314
496,0.00013,0.325,0.3892,0.8399
497,0.0001,0.3301,0.3205,0.8612
498,7e-05,0.3214,0.368,0.8085
499,4e-05,0.3436,0.3816,0.8103
