epoch,lr,train_loss,val_loss,pseudo_dice
420,0.00192,-0.5907,-0.5813,0.8067
421,0.0019,-0.5965,-0.5771,0.8204
422,0.00188,-0.5753,-0.5954,0.8198
423,0.00186,-0.6098,-0.4813,0.7161
424,0.00184,-0.5858,-0.5498,0.8018
425,0.00181,-0.5934,-0.6005,0.7778
426,0.00179,-0.6004,-0.5848,0.8149
427,0.00177,-0.615,-0.5977,0.7994
428,0.00175,-0.5824,-0.5617,0.798
429,0.00173,-0.6073,-0.6101,0.8057
430,0.0017,-0.6026,-0.6108,0.8101
431,0.00168,-0.612,-0.5769,0.805
432,0.00166,-0.6105,-0.5982,0.8017
433,0.00164,-0.6145,-0.6125,0.7887
434,0.00162,-0.6155,-0.6266,0.8161
435,0.00159,-0.6011,-0.5954,0.8059
436,0.00157,-0.6045,-0.5946,0.7739
437,0.00155,-0.5932,-0.5837,0.8118
438,0.00153,-0.6126,-0.5565,0.7818
439,0.00151,-0.62,-0.5902,0.8167
440,0.00148,-0.632,-0.5453,0.7693
441,0.00146,-0.6341,-0.6136,0.7997
442,0.00144,-0.6015,-0.592,0.8026
443,0.00142,-0.6286,-0.6012,0.8282
444,0.00139,-0.5981,-0.6089,0.8157
445,0.00137,-0.6053,-0.5531,0.7601
446,0.00135,-0.6184,-0.6074,0.8185
447,0.00133,-0.5904,-0.5827,0.8237
448,0.0013,-0.6308,-0.552,0.8031
449,0.00128,-0.606,-0.5571,0.7954
450,0.00126,-0.6123,-0.6053,0.8197
451,0.00124,-0.621,-0.5475,0.7914
452,0.00121,-0.6113,-0.628,0.7902
453,0.00119,-0.6073,-0.5683,0.8218
454,0.00117,-0.6171,-0.566,0.7954
455,0.00115,-0.6147,-0.5837,0.8282
456,0.00112,-0.6225,-0.5671,0.7776
457,0.0011,-0.6328,-0.5852,0.7894
458,0.00108,-0.6165,-0.5414,0.7967
459,0.00105,-0.6218,-0.5804,0.7898
460,0.00103,-0.618,-0.6177,0.8238
461,0.00101,-0.61,-0.5973,0.829
462,0.00098,-0.6133,-0.5951,0.816
463,0.00096,-0.6241,-0.6094,0.8178
464,0.00094,-0.6362,-0.618,0.8304
465,0.00091,-0.6216,-0.6126,0.8356
466,0.00089,-0.6151,-0.5785,0.7897
467,0.00087,-0.6021,-0.5963,0.8129
468,0.00084,-0.625,-0.5661,0.8044
469,0.00082,-0.6316,-0.5536,0.7954
470,0.00079,-0.6208,-0.5852,0.8175
